FeCoNi
strain_r: 0.001
temperature: 300
element: Co, Fe, Ni
ratio:100,100,100
structure: fcc
data:
Fe,Co,Ni
12.09,11.12,10.94
26.375,262.89,199.1
8.9429,101.66,76.0
Start of Predicted Data
psA,psB,psC,Co,Fe,Ni,V_ave,b_ave,E_ave,mu_ave,nu_ave,sum_cnVn^2_b6,tau_y0,Delta_Eb,Delta_sigma_ss
0.4,0.3,0.3,0.4,0.3,0.3,11.357000000000001,2.523052037590538,172.7985,66.14687,0.306172914908899,0.0009141663465108013,51.983063188065096,0.7621012880179399,52.707766429565204
0.4,0.35,0.25,0.4,0.35,0.25,11.4145,2.527302906115975,164.16225,62.794015,0.3071488580559787,0.000962020074627628,51.20248115787182,0.7406704335898225,49.905082310103175
0.4,0.4,0.2,0.4,0.4,0.2,11.472,2.531539522806951,155.526,59.44116,0.3082348998572706,0.000983748679703314,49.353278914677624,0.7110567588636015,45.26469193813241
0.4,0.45,0.15,0.4,0.45,0.15,11.5295,2.5357620065209354,146.88975,56.088305,0.30945078479372845,0.0009801248193305058,46.62181204973584,0.674690651974065,39.20112498483762
0.4,0.5,0.1,0.4,0.5,0.1,11.587000000000002,2.539970474537292,138.2535,52.73545,0.3108212786654898,0.0009518982732491302,43.163338607855074,0.6326206098692534,32.09223595061264
0.4,0.55,0.05,0.4,0.55,0.05,11.644500000000003,2.5441650425859486,129.61725,49.382595,0.31237787321626165,0.0008997966934547738,39.10978496880985,0.5856174376550781,24.293299952557252
0.4,0.6,0.0,0.4,0.6,0.0,11.702000000000002,2.5483458248754047,120.981,46.02974,0.3141612357575776,0.0008245263267572634,34.573781965876826,0.5342152554318532,16.150109547825693
0.45,0.0,0.55,0.45,0.0,0.55,11.021,2.4979208137218905,227.8055,87.547,0.30104686625469745,3.301020436432647e-05,7.404057338632807,0.321099781581265,-4.298399399646999
0.45,0.05,0.5,0.45,0.05,0.5,11.0785,2.5022574250393634,219.16925,84.194145,0.30157061396608986,0.00025063621303377426,27.54913257454296,0.6105754789688228,18.955960460514664
0.45,0.1,0.45,0.45,0.1,0.45,11.136000000000001,2.506579056848077,210.533,80.84129,0.30213780606420304,0.00043711622603299336,38.38993760037222,0.7099340880537028,35.12288617523266
0.45,0.15,0.4,0.45,0.15,0.4,11.193500000000002,2.510885837837064,201.89675,77.488435,0.3027540819478416,0.0005933732866750479,45.19537731448754,0.7580447485887536,45.4958464403151
0.45,0.2,0.35,0.45,0.2,0.35,11.251,2.5151778949355137,193.2605,74.13558,0.30342610120538605,0.0007203025578046126,49.30210544344896,0.7783961682187052,51.40219715644928
0.45,0.25,0.3,0.45,0.25,0.3,11.3085,2.5194553533456965,184.62425,70.782725,0.30416178523785287,0.0008187722585389482,51.38110816885134,0.7804298312967411,53.7499098303161
0.45,0.3,0.25,0.45,0.3,0.25,11.366,2.5237183365751017,175.988,67.42987,0.30497063096814503,0.0008896245656919498,51.85493871522888,0.7691169142317597,53.224035741202435
0.45,0.35,0.2,0.45,0.35,0.2,11.423499999999999,2.5279669664678264,167.35175,64.077015,0.3058641230400636,0.0009336764813669293,51.02398799349056,0.7474824643530659,50.37854834841026
0.45,0.4,0.15,0.45,0.4,0.15,11.481,2.5322013632352243,158.7155,60.72416,0.30685628257352593,0.0009517206681346914,49.11834797685817,0.717539539334658,45.6841368244735
0.45,0.45,0.1,0.45,0.45,0.1,11.5385,2.5364216454858353,150.07925,57.371305,0.3079644083396744,0.0009445262531478119,46.323062283702136,0.6807048365172467,39.556321527641536
0.45,0.5,0.05,0.45,0.5,0.05,11.596000000000002,2.5406279302546277,141.443,54.01845,0.3092100939586382,0.0009128396024797546,42.79168946935868,0.638002630518888,32.374169780215496
0.45,0.55,0.0,0.45,0.55,0.0,11.653500000000001,2.544820333031561,132.80675,50.665595,0.31062064898280584,0.0008573850669183451,38.65377558176001,0.5901635751189327,24.494792325661237
0.5,0.0,0.5,0.5,0.0,0.5,11.030000000000001,2.4986005817562784,230.995,88.83,0.30020826297422043,3.328924905207791e-05,7.536291002432087,0.3265860726198454,-4.067034655449181
0.5,0.05,0.45,0.5,0.05,0.45,11.087500000000002,2.502934839887701,222.35875,85.477145,0.30069125495476023,0.0002463493096448875,27.57789449419831,0.6160311548404538,19.36252660272152
0.5,0.1,0.4,0.5,0.1,0.4,11.145000000000001,2.5072541387705227,213.7225,82.12429,0.30121368476975574,0.0004284040003695296,38.37509502698877,0.7159852994904464,35.57377703146934
0.5,0.15,0.35,0.5,0.15,0.35,11.2025,2.5115586068161186,205.08625,78.771435,0.3017805883566802,0.000580372054668469,45.140957373958834,0.7644484435839112,45.959427093334234
0.5,0.2,0.3,0.5,0.2,0.3,11.26,2.515848370681224,196.45,75.41858,0.30239789717600085,0.0007031444715413763,49.206875093195535,0.784971602501809,51.85805475970223
0.5,0.25,0.25,0.5,0.25,0.25,11.317499999999999,2.5201235553007355,187.81375,72.065725,0.30307264653203725,0.00079758544674812,51.24186344613129,0.7870291669243417,54.18192801341315
0.5,0.3,0.2,0.5,0.3,0.2,11.375,2.524384283919735,179.1775,68.71287,0.30381324488410977,0.0008645332689288674,51.6672390479655,0.7756067208990216,53.618310864474324
0.5,0.35,0.15,0.5,0.35,0.15,11.4325,2.528630678124753,170.54125,65.360015,0.3046298260488465,0.000904801182116057,50.78230679986716,0.753732047020887,50.72254126082454
0.5,0.4,0.1,0.5,0.4,0.1,11.49,2.532862857874311,161.905,62.00716,0.3055347156683197,0.0009191782160443702,48.815980654029396,0.7234115607350758,45.96632060002729
0.5,0.45,0.05,0.5,0.45,0.05,11.547500000000001,2.5370809415287376,153.26875,58.654305,0.30654305766644074,0.0009084299855998219,45.95185194353046,0.686045490145647,39.76612835122122
0.5,0.5,0.0,0.5,0.5,0.0,11.605,2.5412850458793055,144.6325,55.30145,0.30767366859277656,0.0008732994606872258,42.34152888255781,0.6426287611556682,32.5022334629976
0.55,0.0,0.45,0.55,0.0,0.45,11.039000000000001,2.499279980117077,234.1845,90.113,0.2993935392229756,3.290264041001727e-05,7.567746092095577,0.3298908124603281,-3.9017748013788474
0.55,0.05,0.4,0.55,0.05,0.4,11.0965,2.5036118882521476,225.54825,86.760145,0.2998379036826184,0.00024141814976758706,27.548050144513077,0.6208048072948438,19.674982518753453
0.55,0.1,0.35,0.55,0.1,0.35,11.154,2.507928857354969,216.912,83.40729,0.30031799378687407,0.0004190682491671416,38.30559287543721,0.7214848674498798,35.925082912453576
0.55,0.15,0.3,0.55,0.15,0.3,11.211500000000001,2.5122310155600784,208.27575,80.054435,0.300838298340373,0.00056676738493824,45.03180885970879,0.7703349506504537,46.31731660893189
0.55,0.2,0.25,0.55,0.2,0.25,11.269,2.516518489252562,199.6395,76.70158,0.3014040910239397,0.0006854024141249543,49.055316956200976,0.7910320205267394,52.20161911126791
0.55,0.25,0.2,0.55,0.25,0.2,11.326500000000001,2.5207914031007292,191.00325,73.348725,0.3020216097825832,0.0007758335301877462,51.04380838861192,0.7930983301627567,54.49467508051784
0.55,0.3,0.15,0.55,0.3,0.15,11.384,2.525049880088016,182.367,69.99587,0.30269828777040697,0.0008388951538547724,51.41756871853663,0.7815384520916098,53.88599873010382
0.55,0.35,0.1,0.55,0.35,0.1,11.4415,2.529294041544139,173.73075,66.643015,0.3034430540094861,0.0008753967905865168,50.474849550288106,0.7593837276332192,50.93228514645099
0.55,0.4,0.05,0.55,0.4,0.05,11.499,2.5335240071755147,165.0945,63.29016000000001,0.30426672961484047,0.000886123856049638,48.44331502082662,0.7286325775728449,46.106218018481975
0.55,0.45,0.0,0.55,0.45,0.0,11.556500000000002,2.5377398950949765,156.45825,59.93730500000001,0.3051825570068589,0.0008718384709313063,45.50493294341715,0.6906653295635805,39.82520100863431
0.6,0.0,0.4,0.6,0.0,0.4,11.048,2.499959009306469,237.374,91.396,0.2986016893518315,3.185362955723154e-05,7.4940741577856445,0.3308794079875424,-3.8103913928428166
0.6,0.05,0.35,0.6,0.05,0.35,11.1055,2.5042885706279754,228.73775,88.043145,0.2990094231640634,0.00023584588169391315,27.456874021381676,0.6248487748070454,19.88806069611139
0.6,0.1,0.3,0.6,0.1,0.3,11.163,2.508603213089904,220.1015,84.69029,0.2994494410162014,0.0004091120214366152,38.17902508057721,0.7263963255818794,36.17200587728136
0.6,0.15,0.25,0.6,0.15,0.25,11.2205,2.5129030645507773,211.46525,81.337435,0.29992573530257016,0.0005525622306235636,44.865621887383604,0.7756714007665316,46.56489298704277
0.6,0.2,0.2,0.6,0.2,0.2,11.278,2.5171882511248316,202.829,77.98458,0.3004429850106265,0.0006670792461023291,48.84511548987085,0.7965453674574147,52.42830373835597
0.6,0.25,0.15,0.6,0.25,0.15,11.3355,2.5214588972145697,194.19275,74.631725,0.30100670994808176,0.0007535192799671789,50.78455078487122,0.798604431134053,54.683506589088175
0.6,0.3,0.1,0.6,0.3,0.1,11.392999999999999,2.5257151255425474,185.5565,71.27887,0.301623468497747,0.0008127129051764631,51.10339327202541,0.7868770092107362,54.02232032631234
0.6,0.35,0.05,0.6,0.35,0.05,11.4505,2.5299570571824095,176.92025,67.926015,0.3023011139399241,0.0008454659080031748,50.09886611827369,0.7643987259695886,51.00279419404824
0.6,0.4,0.0,0.6,0.4,0.0,11.508000000000001,2.5341848115891983,168.284,64.57316,0.3030491306295062,0.000852560108704354,47.997291511540844,0.7331582490627293,46.09856209561319
0.65,0.0,0.35,0.65,0.0,0.35,11.057,2.5006376698255477,240.5635,92.679,0.2978317633983967,3.0145451743315068e-05,7.3086193872699745,0.3293131997647173,-3.798722977503945
0.65,0.05,0.3,0.65,0.05,0.3,11.1145,2.504964887509384,231.92725,89.326145,0.29820474173602807,0.00022963563839871996,27.3014041147048,0.6281092722585447,19.99631388043984
0.65,0.1,0.25,0.65,0.1,0.25,11.172,2.509277206462767,223.291,85.97329,0.29860681148761437,0.00039853835140251807,37.9928307700104,0.7306796526741105,36.30957859148938
0.65,0.15,0.2,0.65,0.15,0.2,11.2295,2.513574754269019,214.65475,82.620435,0.29904151436627036,0.000537759530587975,44.63995158439032,0.7804219977192985,46.69736694484228
0.65,0.2,0.15,0.65,0.2,0.15,11.287,2.517857656772324,206.0185,79.26758,0.2995129913137249,0.000648177814235816,48.573822106752075,0.8014767909108725,52.533348752427706
0.65,0.25,0.1,0.65,0.25,0.1,11.3445,2.5221260381101573,197.38225,75.914725,0.30002611482818375,0.0007306454538833811,50.46155731318593,0.8035116584244089,54.743591822956006
0.65,0.3,0.05,0.65,0.3,0.05,11.402000000000001,2.526380020744956,188.746,72.56187,0.30058665797890827,0.0007859891947427076,50.72202019886232,0.7915840375974865,54.02229084245173
0.65,0.35,0.0,0.65,0.35,0.0,11.4595,2.530619725495034,180.10975,69.209015,0.30120151254861804,0.0008150111231700375,49.65142071308712,0.7687344249386395,50.928849695835005
0.7,0.0,0.3,0.7,0.0,0.3,11.066,2.5013159621743184,243.753,93.962,0.29708286328515787,2.7781326434374344e-05,7.001786665394527,0.32481398218684315,-3.870171541391372
0.7,0.05,0.25,0.7,0.05,0.25,11.1235,2.505640839389508,235.11675,90.609145,0.29742284843323485,0.00022279053762233467,27.07840439209505,0.6305252703161113,19.994086787319734
0.7,0.1,0.2,0.7,0.1,0.2,11.181000000000001,2.5099508379599498,226.4805,87.25629,0.29778896168975333,0.0003873502585826625,37.744272491170584,0.7342907130166266,36.33264291753888
0.7,0.15,0.15,0.7,0.15,0.15,11.2385,2.51424608519458,217.84425,83.903435,0.2981843353612399,0.0005223622094957387,44.3522000110632,0.7845475867179749,46.70976267710876
0.7,0.2,0.1,0.7,0.2,0.1,11.296000000000001,2.518526706668323,209.208,80.55058,0.29861262327347604,0.0006287009515765278,48.23883750948736,0.8057882368193765,52.51180169534122
0.7,0.25,0.05,0.7,0.25,0.05,11.3535,2.522792826254405,200.57175,77.197725,0.29907811402473317,0.0007072147964915834,50.072134446111335,0.8077808522697524,54.66989339028744
0.7,0.3,0.0,0.7,0.3,0.0,11.411,2.5270445661558982,191.9355,73.84487,0.2995858750919327,0.0007587266816122081,50.270576665320206,0.7956174336720379,53.88069682303149
0.75,0.0,0.25,0.75,0.0,0.25,11.075000000000001,2.5019938868517007,246.9425,95.245,0.29635413932489896,2.4764457398508723e-05,6.55980016460534,0.3167915723312504,-4.0242966175753585
0.75,0.05,0.2,0.75,0.05,0.2,11.1325,2.506316426760419,238.30625,91.892145,0.2966627887508775,0.00021531368195271778,26.78431811787476,0.632027073962033,19.875484154327594
0.75,0.1,0.15,0.75,0.1,0.15,11.190000000000001,2.5106241080668017,229.67,88.53929,0.2969948143925707,0.0003755507478670851,37.430410265405996,0.7371805777789681,36.23582542021132
0.75,0.15,0.1,0.75,0.15,0.1,11.2475,2.514917057806212,221.03375,85.186435,0.2973529764451348,0.0005063731778877899,43.999594911629,0.7880051385560581,46.59689584306626
0.75,0.2,0.05,0.75,0.2,0.05,11.305000000000001,2.519195401285108,212.3975,81.83358,0.29774048746248183,0.0006086514775374015,47.837391014426544,0.8094379679259696,52.3584955947433
0.75,0.25,0.0,0.75,0.25,0.0,11.3625,2.523459262113236,203.76125,78.480725,0.2981611089856777,0.0006832300391755311,49.61340607555302,0.8113689949911408,54.45714377379872
0.8,0.0,0.2,0.8,0.0,0.2,11.084000000000001,2.5026714443555353,250.132,96.528,0.2956447870048069,2.1098032790770672e-05,5.9622487563460735,0.30429281910395245,-4.2534305646884
0.8,0.05,0.15,0.8,0.05,0.15,11.1415,2.506991650113124,241.49575,93.175145,0.2959236607573834,0.0002072081589071264,26.41520918416442,0.6325344988035194,19.634334368093366
0.8,0.1,0.1,0.8,0.1,0.1,11.199000000000002,2.5112970172676294,232.8595,89.82229,0.2962233539135999,0.0003631428095965551,37.048070414669084,0.7392946948081229,36.01350916051691
0.8,0.15,0.05,0.8,0.15,0.05,11.2565,2.5155876725816455,224.22325,86.469435,0.29654628829250473,0.0004897953322572183,43.579164550910185,0.7907471279627277,46.35334824626038
0.8,0.2,0.0,0.8,0.2,0.0,11.314000000000002,2.5198637410939533,215.587,83.11658,0.2968952764899615,0.0005880321979657953,47.36651616868727,0.8123799857714386,52.06802370170435
0.85,0.0,0.15,0.85,0.0,0.15,11.093,2.5033486351825847,253.3215,97.811,0.2949540440236784,1.678522523760945e-05,5.176762470680796,0.2856508156605256,-4.5339611767699335
0.85,0.05,0.1,0.85,0.05,0.1,11.1505,2.5076665099375774,244.68525,94.458145,0.2952046115239717,0.00019847704101327846,25.9666874903839,0.6319544999918232,19.264147799868148
0.85,0.1,0.05,0.85,0.1,0.05,11.208,2.5119695660457033,236.049,91.10529,0.29547362178420156,0.0003501294196406035,36.5938077700376,0.7405718631375671,35.65980100020543
0.85,0.15,0.0,0.85,0.15,0.0,11.2655,2.516257929997593,227.41275,87.752435,0.29576318879356456,0.00047263155512429776,43.08770767513461,0.79272077809976,45.97343854545831
0.9,0.0,0.1,0.9,0.0,0.1,11.102,2.504025459828536,256.511,99.094,0.2942811875592872,1.1829191920801315e-05,4.145241652937359,0.2574917484211511,-4.7992961020332405
0.9,0.05,0.05,0.9,0.05,0.05,11.1595,2.5083410067226772,247.87475,95.741145,0.29450483384129145,0.00018912338589003181,25.433812699548195,0.6301780415805296,18.758068908029436
0.9,0.1,0.0,0.9,0.1,0.0,11.217,2.5126417548832594,239.2385,92.38829,0.2947447127769114,0.0003365135394750855,36.063859403224804,0.7409429527632195,35.16849344410959
0.95,0.0,0.05,0.95,0.0,0.05,11.111,2.5047019187880073,259.7005,100.377,0.29362553174532025,6.233074660869825e-06,2.7340328456781613,0.2106374575429476,-4.817638408093864
0.95,0.05,0.0,0.95,0.05,0.0,11.1685,2.50901514095627,251.06425,97.024145,0.2938235631965631,0.0001791502363275718,24.810968076617907,0.627075888925206,18.108821180028094
1.0,0.0,0.0,1.0,0.0,0.0,11.120000000000001,2.5053780125545457,262.89,101.66,0.2929864253393666,0.0,0.0,0.0,nan
